machine	theorem	file	tier	n	t	contexts
1RB1LA_0LA1RC_1RB0LD_0RD1LC	nqh_1RB1LA_0LA1RC_1RB0LD_0RD1LC	theories/Machines/ListCStage/LCStage_08.v	R_NeverQH	3	0	100
1RB1LA_0LC0RB_1RC1LD_0LB0LA	nqh_1RB1LA_0LC0RB_1RC1LD_0LB0LA	theories/Machines/ListCStage/LCStage_08.v	R_NeverQH	4	0	300
1RB1LA_0LC0RB_1RC1LD_0LC0LA	nqh_1RB1LA_0LC0RB_1RC1LD_0LC0LA	theories/Machines/ListCStage/LCStage_08.v	R_NeverQH	4	0	276
1RB1LA_0LC1RD_1LA1LD_1LC0RB	nqh_1RB1LA_0LC1RD_1LA1LD_1LC0RB	theories/Machines/ListCStage/LCStage_08.v	R_NeverQH	2	0	55
1RB1LA_0RC0LC_1LD0LA_1LD1LB	nqh_1RB1LA_0RC0LC_1LD0LA_1LD1LB	theories/Machines/ListCStage/LCStage_08.v	R_NeverQH	4	0	202
1RB1LA_0RC0RB_0LC1LD_0LA---	nqh_1RB1LA_0RC0RB_0LC1LD_0LAXXX	theories/Machines/ListCStage/LCStage_08.v	R_NeverQH	4	0	285
1RB1LA_0RC0RB_0LC1LD_1RC0LA	nqh_1RB1LA_0RC0RB_0LC1LD_1RC0LA	theories/Machines/ListCStage/LCStage_08.v	R_NeverQH	4	0	309
1RB1LA_0RC0RB_0LD0LA_1LC---	nqh_1RB1LA_0RC0RB_0LD0LA_1LCXXX	theories/Machines/ListCStage/LCStage_08.v	R_NeverQH	4	0	316
1RB1LA_0RC0RB_0LD0LA_1LD0LA	nqh_1RB1LA_0RC0RB_0LD0LA_1LD0LA	theories/Machines/ListCStage/LCStage_08.v	R_NeverQH	4	0	316
1RB1LA_0RC0RB_0LD0LA_1LD1RC	nqh_1RB1LA_0RC0RB_0LD0LA_1LD1RC	theories/Machines/ListCStage/LCStage_08.v	R_NeverQH	4	0	340
1RB1LA_0RC0RB_0LD0LA_1RC1LC	nqh_1RB1LA_0RC0RB_0LD0LA_1RC1LC	theories/Machines/ListCStage/LCStage_08.v	R_NeverQH	4	0	328
1RB1LA_0RC0RB_0LD1RC_1LD0LA	nqh_1RB1LA_0RC0RB_0LD1RC_1LD0LA	theories/Machines/ListCStage/LCStage_08.v	R_NeverQH	4	0	328
1RB1LA_0RC0RB_0RD0LA_1LC0LD	nqh_1RB1LA_0RC0RB_0RD0LA_1LC0LD	theories/Machines/ListCStage/LCStage_08.v	R_NeverQH	4	0	340
1RB1LA_0RC0RD_0LC1LD_0LA0RB	nqh_1RB1LA_0RC0RD_0LC1LD_0LA0RB	theories/Machines/ListCStage/LCStage_08.v	R_NeverQH	4	0	285
1RB1LA_0RC1LC_1RD0LB_0LA1RC	nqh_1RB1LA_0RC1LC_1RD0LB_0LA1RC	theories/Machines/ListCStage/LCStage_08.v	R_NeverQH	2	0	77
1RB1LA_0RC1LC_1RD0LB_1LA1RC	nqh_1RB1LA_0RC1LC_1RD0LB_1LA1RC	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	2	0	65
1RB1LA_0RC1LD_1LC0RB_0LA1LD	nqh_1RB1LA_0RC1LD_1LC0RB_0LA1LD	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	4	0	569
1RB1LA_0RC1LD_1LC0RB_1LA0LA	nqh_1RB1LA_0RC1LD_1LC0RB_1LA0LA	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	4	0	649
1RB1LA_0RC1LD_1LC0RB_1RA0LA	nqh_1RB1LA_0RC1LD_1LC0RB_1RA0LA	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	4	0	673
1RB1LA_1LA1RC_1RB0LD_0RC1LC	nqh_1RB1LA_1LA1RC_1RB0LD_0RC1LC	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	2	0	40
1RB1LA_1LA1RC_1RB0LD_0RD1LC	nqh_1RB1LA_1LA1RC_1RB0LD_0RD1LC	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	3	0	98
1RB1LA_1LC0LD_1RC0LB_1RD0RA	nqh_1RB1LA_1LC0LD_1RC0LB_1RD0RA	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	4	0	466
1RB1LA_1LC1LD_0RD0LC_1RA1RD	nqh_1RB1LA_1LC1LD_0RD0LC_1RA1RD	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	2	0	60
1RB1LA_1LC1RD_0RB0LC_1RA1RB	nqh_1RB1LA_1LC1RD_0RB0LC_1RA1RB	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	2	0	64
1RB1LA_1LC1RD_0RD0LC_1RA0RD	nqh_1RB1LA_1LC1RD_0RD0LC_1RA0RD	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	2	0	81
1RB1LA_1LC1RD_0RD0LC_1RA1RB	nqh_1RB1LA_1LC1RD_0RD0LC_1RA1RB	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	2	0	57
1RB1LA_1LC1RD_0RD0LC_1RA1RD	nqh_1RB1LA_1LC1RD_0RD0LC_1RA1RD	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	2	0	57
1RB1LA_1RC0LD_0LA0RB_1LB0RC	nqh_1RB1LA_1RC0LD_0LA0RB_1LB0RC	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	2	0	96
1RB1LA_1RC0LD_0LA0RB_1LB1RB	nqh_1RB1LA_1RC0LD_0LA0RB_1LB1RB	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	2	0	81
1RB1LA_1RC0LD_0LA1RB_0RB1LB	nqh_1RB1LA_1RC0LD_0LA1RB_0RB1LB	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	2	0	45
1RB1LA_1RC0LD_0LA1RB_0RD1LB	nqh_1RB1LA_1RC0LD_0LA1RB_0RD1LB	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	3	0	103
1RB1LA_1RC0LD_1LA1RB_0RB1LB	nqh_1RB1LA_1RC0LD_1LA1RB_0RB1LB	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	2	0	40
1RB1LA_1RC0LD_1LA1RB_0RD1LB	nqh_1RB1LA_1RC0LD_1LA1RB_0RD1LB	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	3	0	91
1RB1LA_1RC0RB_0LC1LD_---0LA	nqh_1RB1LA_1RC0RB_0LC1LD_XXX0LA	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	4	0	283
1RB1LA_1RC0RB_1LD1RA_0RB0LD	nqh_1RB1LA_1RC0RB_1LD1RA_0RB0LD	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	2	0	84
1RB1LA_1RC1RB_1LD1RA_0RB0LD	nqh_1RB1LA_1RC1RB_1LD1RA_0RB0LD	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	2	0	59
1RB1LA_1RC1RB_1LD1RA_0RC0LD	nqh_1RB1LA_1RC1RB_1LD1RA_0RC0LD	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	2	0	53
1RB1LB_0LC0RD_1LA1LB_1RD1RB	nqh_1RB1LB_0LC0RD_1LA1LB_1RD1RB	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	4	0	61
1RB1LB_0RC0LD_1LC0LA_0LA1LD	nqh_1RB1LB_0RC0LD_1LC0LA_0LA1LD	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	4	0	203
1RB1LB_0RC0LD_1LC0LA_0RA1RC	nqh_1RB1LB_0RC0LD_1LC0LA_0RA1RC	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	4	0	162
1RB1LB_0RC0LD_1LC0LA_1RA0LD	nqh_1RB1LB_0RC0LD_1LC0LA_1RA0LD	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	4	0	252
1RB1LB_0RC0LD_1LC0LA_1RB0LD	nqh_1RB1LB_0RC0LD_1LC0LA_1RB0LD	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	4	0	230
1RB1LB_0RC0LD_1LC0LA_1RB1RC	nqh_1RB1LB_0RC0LD_1LC0LA_1RB1RC	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	4	0	154
1RB1LB_0RC1LD_1LC0LA_0RA0LA	nqh_1RB1LB_0RC1LD_1LC0LA_0RA0LA	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	4	0	149
1RB1LB_0RC1LD_1LC0LA_0RC0LA	nqh_1RB1LB_0RC1LD_1LC0LA_0RC0LA	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	4	0	147
1RB1LB_0RC1LD_1LC0LA_0RD0LA	nqh_1RB1LB_0RC1LD_1LC0LA_0RD0LA	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	4	0	147
1RB1LB_1LC0RA_0RD0LB_1LB1RD	nqh_1RB1LB_1LC0RA_0RD0LB_1LB1RD	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	2	0	81
1RB1LB_1LC1RD_1LD1LA_0RB0LC	nqh_1RB1LB_1LC1RD_1LD1LA_0RB0LC	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	4	0	378
1RB1LB_1RC0LA_0LD1RD_0RC1LA	nqh_1RB1LB_1RC0LA_0LD1RD_0RC1LA	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	4	0	141
1RB1LB_1RC0LA_1LD1RD_0RC1LA	nqh_1RB1LB_1RC0LA_1LD1RD_0RC1LA	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	4	0	141
1RB1LC_0LA0RD_0LD1LC_1LA0RB	nqh_1RB1LC_0LA0RD_0LD1LC_1LA0RB	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	4	0	739
1RB1LC_0LA0RD_0LD1LD_1LA1RB	nqh_1RB1LC_0LA0RD_0LD1LD_1LA1RB	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	4	0	196
1RB1LC_0LA1RB_1LA0RD_0LC1RC	nqh_1RB1LC_0LA1RB_1LA0RD_0LC1RC	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	2	0	50
1RB1LC_0LA1RB_1LA0RD_0LD1RC	nqh_1RB1LC_0LA1RB_1LA0RD_0LD1RC	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	3	0	102
1RB1LC_0LC0RB_1LD1LA_1LA1RD	nqh_1RB1LC_0LC0RB_1LD1LA_1LA1RD	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	2	0	63
1RB1LC_0LC0RB_1LD1RC_1LA0LC	nqh_1RB1LC_0LC0RB_1LD1RC_1LA0LC	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	2	0	70
1RB1LC_0LC0RB_1LD1RC_1LA1LD	nqh_1RB1LC_0LC0RB_1LD1RC_1LA1LD	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	2	0	54
1RB1LC_0LC1RB_1LA0RD_0LC1RC	nqh_1RB1LC_0LC1RB_1LA0RD_0LC1RC	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	2	0	49
1RB1LC_1LA1RB_1LA0RD_0LC1RC	nqh_1RB1LC_1LA1RB_1LA0RD_0LC1RC	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	2	0	38
1RB1LC_1LA1RB_1LA0RD_0LD1RC	nqh_1RB1LC_1LA1RB_1LA0RD_0LD1RC	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	3	0	86
1RB1LC_1LC0RD_0RA0LC_1LD1LA	nqh_1RB1LC_1LC0RD_0RA0LC_1LD1LA	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	4	0	184
1RB1LC_1LC1RB_1LA0RD_0LC1RC	nqh_1RB1LC_1LC1RB_1LA0RD_0LC1RC	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	2	0	42
1RB1LC_1LC1RB_1LA0RD_0LD1RC	nqh_1RB1LC_1LC1RB_1LA0RD_0LD1RC	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	3	0	85
1RB1LC_1RC0RC_1LD0RB_1LA0LC	nqh_1RB1LC_1RC0RC_1LD0RB_1LA0LC	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	2	0	75
1RB1LC_1RC1RB_1LA0RD_0LC1RC	nqh_1RB1LC_1RC1RB_1LA0RD_0LC1RC	theories/Machines/ListCStage/LCStage_09.v	R_NeverQH	2	0	38
1RB1LC_1RC1RB_1LA0RD_0LD1RC	nqh_1RB1LC_1RC1RB_1LA0RD_0LD1RC	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	3	0	97
1RB1LC_1RC1RD_0LA0RB_1LA1RA	nqh_1RB1LC_1RC1RD_0LA0RB_1LA1RA	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	4	0	381
1RB1LD_0LC0RB_1LA1LC_1LC1RD	nqh_1RB1LD_0LC0RB_1LA1LC_1LC1RD	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	2	0	64
1RB1LD_0LC0RB_1LA1LC_1RC0RD	nqh_1RB1LD_0LC0RB_1LA1LC_1RC0RD	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	4	0	263
1RB1LD_0LC0RB_1LD1RD_1LA0RC	nqh_1RB1LD_0LC0RB_1LD1RD_1LA0RC	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	2	0	46
1RB1LD_0LC0RC_1LA1RC_0LB0LA	nqh_1RB1LD_0LC0RC_1LA1RC_0LB0LA	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	4	0	253
1RB1LD_0LC0RC_1LA1RC_0RC0LB	nqh_1RB1LD_0LC0RC_1LA1RC_0RC0LB	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	4	0	329
1RB1LD_0LC0RC_1LA1RC_1LC0LB	nqh_1RB1LD_0LC0RC_1LA1RC_1LC0LB	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	4	0	322
1RB1LD_0LC0RC_1RA1LA_1RC0LD	nqh_1RB1LD_0LC0RC_1RA1LA_1RC0LD	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	4	0	330
1RB1LD_0LC1RB_0LC1RD_1LA0RC	nqh_1RB1LD_0LC1RB_0LC1RD_1LA0RC	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	3	0	89
1RB1LD_0LC1RB_0LD1RD_1LA0RC	nqh_1RB1LD_0LC1RB_0LD1RD_1LA0RC	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	2	0	41
1RB1LD_0RC0LB_1LC1RA_1RB0LD	nqh_1RB1LD_0RC0LB_1LC1RA_1RB0LD	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	4	0	445
1RB1LD_0RC0RC_1LC1LA_0RA0LD	nqh_1RB1LD_0RC0RC_1LC1LA_0RA0LD	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	4	0	172
1RB1LD_0RC0RD_1LC1RA_0RD0LA	nqh_1RB1LD_0RC0RD_1LC1RA_0RD0LA	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	4	0	461
1RB1LD_0RC0RD_1LD0RA_1LA0LA	nqh_1RB1LD_0RC0RD_1LD0RA_1LA0LA	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	4	0	446
1RB1LD_0RC1LA_1LC0RB_1RA0LA	nqh_1RB1LD_0RC1LA_1LC0RB_1RA0LA	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	4	0	250
1RB1LD_0RC1LA_1LC0RB_1RC0LA	nqh_1RB1LD_0RC1LA_1LC0RB_1RC0LA	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	4	0	309
1RB1LD_0RC1RA_1LC0RB_0LA1LA	nqh_1RB1LD_0RC1RA_1LC0RB_0LA1LA	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	4	0	493
1RB1LD_0RC1RB_0LC1RD_1LA0RC	nqh_1RB1LD_0RC1RB_0LC1RD_1LA0RC	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	3	0	104
1RB1LD_0RC1RB_0LD1RD_1LA0RC	nqh_1RB1LD_0RC1RB_0LD1RD_1LA0RC	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	2	0	38
1RB1LD_1LB0RC_1LC1LA_0RA0LD	nqh_1RB1LD_1LB0RC_1LC1LA_0RA0LD	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	4	0	188
1RB1LD_1LC0RA_0LD1RA_1RD0LC	nqh_1RB1LD_1LC0RA_0LD1RA_1RD0LC	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	4	0	570
1RB1LD_1LC0RC_1RA1LA_1RC0LD	nqh_1RB1LD_1LC0RC_1RA1LA_1RC0LD	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	4	0	274
1RB1LD_1LC1RB_0LC1RD_1LA0RC	nqh_1RB1LD_1LC1RB_0LC1RD_1LA0RC	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	3	0	107
1RB1LD_1LC1RB_0LD1RD_1LA0RC	nqh_1RB1LD_1LC1RB_0LD1RD_1LA0RC	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	2	0	41
1RB1LD_1RC0RA_1LD0RB_1LB0LC	nqh_1RB1LD_1RC0RA_1LD0RB_1LB0LC	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	2	0	73
1RB1LD_1RC0RB_1LA0LD_1LC1RD	nqh_1RB1LD_1RC0RB_1LA0LD_1LC1RD	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	2	0	78
1RB1LD_1RC0RC_1LA0RA_0LA1LB	nqh_1RB1LD_1RC0RC_1LA0RA_0LA1LB	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	4	0	306
1RB1LD_1RC1RB_0LC1RD_1LA0RC	nqh_1RB1LD_1RC1RB_0LC1RD_1LA0RC	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	3	0	103
1RB1LD_1RC1RB_0LD1RD_1LA0RC	nqh_1RB1LD_1RC1RB_0LD1RD_1LA0RC	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	2	0	40
1RB1LD_1RC1RB_1LA1LC_0RB0LD	nqh_1RB1LD_1RC1RB_1LA1LC_0RB0LD	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	2	0	59
1RB1RA_0LB1RC_1LD0RB_0RA1LC	nqh_1RB1RA_0LB1RC_1LD0RB_0RA1LC	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	3	0	100
1RB1RA_0LB1RC_1LD0RB_1RA1LC	nqh_1RB1RA_0LB1RC_1LD0RB_1RA1LC	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	3	0	89
1RB1RA_0LC0RA_1RC0RD_1LB1RB	nqh_1RB1RA_0LC0RA_1RC0RD_1LB1RB	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	4	0	214
1RB1RA_0LC0RD_1LA1LC_1RC0RB	nqh_1RB1RA_0LC0RD_1LA1LC_1RC0RB	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	2	0	63
1RB1RA_0LC1RC_1LD0RB_0RA1LC	nqh_1RB1RA_0LC1RC_1LD0RB_0RA1LC	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	2	0	57
1RB1RA_0LC1RC_1LD0RB_1RA1LC	nqh_1RB1RA_0LC1RC_1LD0RB_1RA1LC	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	2	0	50
1RB1RA_0LC1RD_1LA1LC_0LC0RD	nqh_1RB1RA_0LC1RD_1LA1LC_0LC0RD	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	2	0	64
1RB1RA_0RC1LD_1LB1LC_0RA0LD	nqh_1RB1RA_0RC1LD_1LB1LC_0RA0LD	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	4	0	171
1RB1RA_0RC1LD_1LC0RB_0LA0LD	nqh_1RB1RA_0RC1LD_1LC0RB_0LA0LD	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	4	0	789
1RB1RA_1LC0RB_0LA1LD_0RA0LC	nqh_1RB1RA_1LC0RB_0LA1LD_0RA0LC	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	4	0	603
1RB1RA_1LC0RB_0LA1LD_1LA0LC	nqh_1RB1RA_1LC0RB_0LA1LD_1LA0LC	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	4	0	892
1RB1RA_1LC0RD_0RA1LB_0LB1RB	nqh_1RB1RA_1LC0RD_0RA1LB_0LB1RB	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	2	0	42
1RB1RA_1LC0RD_0RA1LB_0LD1RB	nqh_1RB1RA_1LC0RD_0RA1LB_0LD1RB	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	3	0	97
1RB1RA_1LC0RD_1RA1LB_0LB1RB	nqh_1RB1RA_1LC0RD_1RA1LB_0LB1RB	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	2	0	37
1RB1RA_1LC0RD_1RA1LB_0LD1RB	nqh_1RB1RA_1LC0RD_1RA1LB_0LD1RB	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	3	0	86
1RB1RA_1LC1LB_0RA0LD_1LA0LC	nqh_1RB1RA_1LC1LB_0RA0LD_1LA0LC	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	2	0	55
1RB1RA_1LC1LB_0RA1LD_0RB0LD	nqh_1RB1RA_1LC1LB_0RA1LD_0RB0LD	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	2	0	58
1RB1RA_1LC1LD_0RA0LC_0RA1LD	nqh_1RB1RA_1LC1LD_0RA0LC_0RA1LD	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	2	0	55
1RB1RA_1LC1LD_0RB0LC_0RA1LB	nqh_1RB1RA_1LC1LD_0RB0LC_0RA1LB	theories/Machines/ListCStage/LCStage_10.v	R_NeverQH	2	0	62
1RB1RA_1LC1LD_0RB0LC_0RA1LD	nqh_1RB1RA_1LC1LD_0RB0LC_0RA1LD	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	2	0	61
1RB1RA_1LC1RD_0RB0LC_1RA1LD	nqh_1RB1RA_1LC1RD_0RB0LC_1RA1LD	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	2	0	63
1RB1RA_1LC1RD_0RD0LC_1RA1LD	nqh_1RB1RA_1LC1RD_0RD0LC_1RA1LD	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	2	0	55
1RB1RA_1LC1RD_1LA1LC_0LB0RD	nqh_1RB1RA_1LC1RD_1LA1LC_0LB0RD	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	2	0	48
1RB1RA_1RC0RC_1LD0RB_0RA0LC	nqh_1RB1RA_1RC0RC_1LD0RB_0RA0LC	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	2	0	99
1RB1RA_1RC0RD_1LD0RB_0RA0LC	nqh_1RB1RA_1RC0RD_1LD0RB_0RA0LC	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	2	0	96
1RB1RA_1RC1LB_1LD1RA_0RC0LD	nqh_1RB1RA_1RC1LB_1LD1RA_0RC0LD	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	2	0	53
1RB1RB_1LC0LD_1RC0LB_1RD0RA	nqh_1RB1RB_1LC0LD_1RC0LB_1RD0RA	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	4	0	437
1RB1RC_0LA0RB_0LD1RA_1LA1LD	nqh_1RB1RC_0LA0RB_0LD1RA_1LA1LD	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	2	0	56
1RB1RC_0LA0RB_0LD1RC_1LA1LD	nqh_1RB1RC_0LA0RB_0LD1RC_1LA1LD	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	2	0	51
1RB1RC_0RC0LA_1LC0LD_1RB1LB	nqh_1RB1RC_0RC0LA_1LC0LD_1RB1LB	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	4	0	154
1RB1RC_0RC1RC_1LD0RB_0LD1LA	nqh_1RB1RC_0RC1RC_1LD0RB_0LD1LA	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	4	0	280
1RB1RC_1LA0LB_---0RD_1LB1RD	nqh_1RB1RC_1LA0LB_XXX0RD_1LB1RD	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	4	0	281
1RB1RC_1LA0LB_0RD0LA_1LB1RD	nqh_1RB1RC_1LA0LB_0RD0LA_1LB1RD	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	4	0	305
1RB1RC_1LA0LB_1RD0RC_1LB0LA	nqh_1RB1RC_1LA0LB_1RD0RC_1LB0LA	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	4	0	349
1RB1RC_1LA0LB_1RD0RC_1LB1RD	nqh_1RB1RC_1LA0LB_1RD0RC_1LB1RD	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	4	0	245
1RB1RC_1LA0LB_1RD0RD_1LB1RC	nqh_1RB1RC_1LA0LB_1RD0RD_1LB1RC	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	4	0	455
1RB1RC_1LB1LC_0RD0LB_1RA1RC	nqh_1RB1RC_1LB1LC_0RD0LB_1RA1RC	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	4	0	423
1RB1RC_1LC0LB_0RD0LB_1RA1RC	nqh_1RB1RC_1LC0LB_0RD0LB_1RA1RC	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	2	0	59
1RB1RC_1LC0RA_1RD0LB_0RA0LA	nqh_1RB1RC_1LC0RA_1RD0LB_0RA0LA	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	2	0	62
1RB1RC_1RC1LB_1LD1RA_0RB0LD	nqh_1RB1RC_1RC1LB_1LD1RA_0RB0LD	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	2	0	56
1RB1RC_1RC1LB_1LD1RA_0RC0LD	nqh_1RB1RC_1RC1LB_1LD1RA_0RC0LD	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	2	0	53
1RB1RD_0LC0RA_1RA1LB_1LC1RC	nqh_1RB1RD_0LC0RA_1RA1LB_1LC1RC	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	4	64	369
1RB1RD_0LC0RB_1LA1LC_0LC1RD	nqh_1RB1RD_0LC0RB_1LA1LC_0LC1RD	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	2	0	63
1RB1RD_0LC0RB_1LA1RC_1LC1LD	nqh_1RB1RD_0LC0RB_1LA1RC_1LC1LD	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	2	0	63
1RB1RD_0LC1RA_1LA0RD_1LB0RD	nqh_1RB1RD_0LC1RA_1LA0RD_1LB0RD	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	4	0	172
1RB1RD_0LC1RA_1RA0RD_1LB0RD	nqh_1RB1RD_0LC1RA_1RA0RD_1LB0RD	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	4	0	152
1RB1RD_1LC0LB_0RD0LB_1RA1RC	nqh_1RB1RD_1LC0LB_0RD0LB_1RA1RC	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	2	0	75
1RB1RD_1LC0RA_1LA0LB_0LB1LC	nqh_1RB1RD_1LC0RA_1LA0LB_0LB1LC	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	2	0	57
1RB1RD_1LC0RA_1LA0LB_0RB1LC	nqh_1RB1RD_1LC0RA_1LA0LB_0RB1LC	theories/Machines/ListCStage/LCStage_11.v	R_NeverQH	2	0	66
